product_id,channel,month,marketing_spend,strategy_code,campaign_name
SKU-09789,Wholesale,2025-04,7203.93,Influencer,Progressive coherent customer loyalty
SKU-07288,Wholesale,2025-03,9305.5,Email,Diverse 24hour Local Area Network
SKU-05724,Online,2025-07,5896.27,Email,Horizontal fault-tolerant secured line
SKU-09313,Online,2024-09,9672.08,PPC,Ameliorated next generation Graphical User Interface
SKU-03012,Retail,2025-04,7729.37,Influencer,Pre-emptive maximized service-desk
SKU-08367,Retail,2024-12,6355.77,Email,Quality-focused national toolset
SKU-04829,Online,2025-04,1057.72,TV-Ad,User-centric maximized open system
SKU-01174,Online,2025-01,2255.48,Email,Synchronized disintermediate access
SKU-06867,Retail,2025-06,7494.58,Influencer,Cross-group interactive middleware
SKU-03191,Retail,2024-10,1707.33,Influencer,Down-sized bandwidth-monitored capability
SKU-07984,Online,2024-10,1948.3,Email,User-centric non-volatile middleware
SKU-09405,Online,2025-03,1018.85,Influencer,Re-engineered heuristic capacity
SKU-09936,Online,2024-12,2889.25,Influencer,Fundamental optimizing task-force
SKU-06291,Wholesale,2025-05,1918.75,PPC,Proactive local interface
SKU-08082,Retail,2025-07,2149.27,PPC,Diverse disintermediate core
SKU-01310,Retail,2024-09,3714.02,Influencer,Profit-focused exuding middleware
SKU-09280,Online,2025-06,3556.52,PPC,Multi-tiered human-resource moratorium
SKU-04499,Online,2024-08,7180.02,Influencer,Team-oriented leadingedge focus group
SKU-03567,Retail,2025-04,7725.32,TV-Ad,Decentralized well-modulated customer loyalty
SKU-01096,Retail,2025-02,9612.74,TV-Ad,Enhanced exuding toolset
SKU-02924,Online,2025-06,4077.15,Influencer,Profound solution-oriented extranet
SKU-03890,Wholesale,2024-11,5541.85,Email,Streamlined web-enabled software
SKU-02008,Wholesale,2024-08,4977.66,Influencer,Robust holistic middleware
SKU-04747,Online,2025-03,1851.72,TV-Ad,Centralized executive approach
SKU-09550,Online,2024-08,3984.97,Email,Advanced foreground extranet
SKU-09755,Wholesale,2025-01,6754.66,TV-Ad,Seamless asymmetric parallelism
SKU-02931,Retail,2025-01,9417.01,Email,Business-focused human-resource system engine
SKU-07909,Online,2024-11,7714.92,Influencer,Versatile uniform support
SKU-08795,Retail,2024-08,1691.71,Influencer,Reverse-engineered composite application
SKU-07527,Online,2025-01,4799.48,Email,Stand-alone systematic synergy
SKU-01340,Online,2024-10,2087.29,PPC,Re-engineered solution-oriented strategy
SKU-00243,Online,2025-07,2867.72,Email,Open-architected full-range policy
SKU-07550,Retail,2025-05,9240.43,TV-Ad,Monitored client-server middleware
SKU-09494,Online,2024-07,8296.05,TV-Ad,Organic motivating archive
SKU-08463,Online,2025-01,5943.83,Influencer,Profit-focused directional application
SKU-07019,Online,2025-02,9257.48,Influencer,Virtual hybrid monitoring
SKU-08034,Online,2025-02,959.63,TV-Ad,Phased actuating budgetary management
SKU-09583,Online,2025-01,8525.28,PPC,De-engineered exuding Graphic Interface
SKU-06531,Online,2024-10,4280.79,Email,Expanded mobile Graphical User Interface
SKU-05358,Online,2024-09,5820.76,Email,Multi-channeled scalable budgetary management
SKU-08925,Online,2025-01,1239.36,Email,Streamlined high-level open system
SKU-05083,Retail,2024-08,2487.8,PPC,Horizontal human-resource superstructure
SKU-06842,Retail,2025-03,4458.94,TV-Ad,Intuitive context-sensitive workforce
SKU-07058,Wholesale,2025-04,4854.76,TV-Ad,Ameliorated exuding projection
SKU-09140,Wholesale,2025-02,4043.26,Email,Digitized 3rdgeneration utilization
SKU-00700,Online,2024-07,2819.85,TV-Ad,Organic uniform core
SKU-02066,Wholesale,2024-10,3839.47,PPC,Multi-tiered incremental functionalities
SKU-02388,Retail,2024-07,3941.49,TV-Ad,Balanced zero administration array
SKU-05894,Retail,2025-05,7082.64,TV-Ad,Horizontal exuding support
SKU-01941,Retail,2025-05,8035.89,PPC,Operative dedicated utilization
SKU-08170,Wholesale,2025-06,3045.38,Email,Customer-focused upward-trending synergy
SKU-09229,Wholesale,2025-05,4481.61,Email,Balanced clear-thinking software
SKU-02489,Wholesale,2025-01,1124.23,Influencer,Profit-focused zero administration function
SKU-08717,Online,2025-05,7664.39,Influencer,Mandatory cohesive help-desk
SKU-06583,Wholesale,2024-07,478.58,TV-Ad,Polarized executive implementation
SKU-06535,Retail,2025-02,2145.08,Influencer,User-centric foreground array
SKU-07055,Retail,2025-02,3714.26,TV-Ad,Customer-focused motivating conglomeration
SKU-08048,Wholesale,2024-11,5132.14,PPC,Optional maximized flexibility
SKU-04335,Retail,2025-07,9011.86,PPC,Seamless mission-critical groupware
SKU-05081,Online,2025-03,824.26,Influencer,Function-based context-sensitive algorithm
SKU-03148,Wholesale,2024-12,7867.24,TV-Ad,User-friendly global time-frame
SKU-05751,Online,2024-10,170.82,Influencer,Universal context-sensitive budgetary management
SKU-07318,Retail,2024-12,9542.77,Email,User-friendly bi-directional portal
SKU-00367,Online,2025-01,3172.46,PPC,Stand-alone holistic middleware
SKU-08469,Wholesale,2025-02,3023.21,Influencer,Synchronized human-resource matrices
SKU-09832,Wholesale,2025-07,4671.54,TV-Ad,Multi-layered 5thgeneration intranet
SKU-06534,Online,2025-01,4010.88,TV-Ad,Balanced optimal ability
SKU-03563,Wholesale,2025-01,4292.42,Email,Stand-alone interactive database
SKU-08267,Wholesale,2024-12,2629.7,PPC,Horizontal even-keeled info-mediaries
SKU-00710,Wholesale,2024-09,3846.12,PPC,Managed demand-driven projection
SKU-01994,Retail,2025-04,6815.54,PPC,Extended hybrid adapter
SKU-05736,Retail,2024-11,5911.92,Email,Organic responsive function
SKU-00204,Retail,2025-02,765.78,PPC,Sharable content-based archive
SKU-08709,Retail,2025-05,5562.09,PPC,Up-sized local architecture
SKU-09928,Online,2024-11,5652.18,Email,Open-architected high-level Local Area Network
SKU-07138,Wholesale,2024-07,2054.63,Email,Switchable dedicated Graphic Interface
SKU-07946,Wholesale,2025-03,1416.28,TV-Ad,Realigned zero administration database
SKU-08359,Wholesale,2025-02,277.63,PPC,User-centric static hierarchy
SKU-07760,Retail,2024-08,569.34,PPC,Assimilated multi-tasking open system
SKU-02487,Wholesale,2024-10,7008.73,Influencer,Down-sized modular matrix
SKU-08764,Online,2025-04,6236.84,Influencer,Vision-oriented high-level analyzer
SKU-03661,Online,2025-03,364.84,PPC,Synergistic multi-tasking frame
SKU-02933,Online,2025-05,3115.55,TV-Ad,Quality-focused modular open architecture
SKU-03351,Retail,2025-04,2836.7,Influencer,Assimilated upward-trending archive
SKU-04761,Wholesale,2025-05,4391.12,Email,Distributed static workforce
SKU-08785,Retail,2024-11,5316.22,TV-Ad,Fundamental leadingedge hierarchy
SKU-00022,Retail,2025-01,8977.36,PPC,Organized discrete system engine
SKU-04897,Retail,2024-07,1856.55,PPC,Extended logistical installation
SKU-04619,Retail,2025-06,9572.98,Email,Optional hybrid ability
SKU-09677,Online,2024-08,7531.0,PPC,Seamless well-modulated structure
SKU-01047,Retail,2025-05,2475.78,TV-Ad,Switchable multi-state monitoring
SKU-07648,Wholesale,2024-07,5775.41,Email,Polarized background array
SKU-07086,Wholesale,2024-12,3757.08,PPC,Enhanced interactive focus group
SKU-06326,Wholesale,2025-06,3654.64,PPC,Secured 3rdgeneration portal
SKU-01838,Retail,2025-05,6715.45,PPC,Enterprise-wide impactful Graphical User Interface
SKU-02340,Retail,2025-05,1323.66,Influencer,Phased fresh-thinking approach
SKU-04972,Wholesale,2025-06,3742.14,TV-Ad,Decentralized 6thgeneration parallelism
SKU-08086,Online,2024-10,9702.41,TV-Ad,Team-oriented full-range flexibility
SKU-03469,Online,2025-07,4217.38,TV-Ad,Virtual web-enabled matrices
SKU-05991,Wholesale,2025-02,820.4,Influencer,Exclusive zero tolerance Local Area Network
SKU-02697,Wholesale,2024-11,1107.17,PPC,Virtual web-enabled application
SKU-03839,Wholesale,2025-01,709.65,Email,Monitored didactic algorithm
SKU-00160,Wholesale,2024-08,6193.99,Influencer,Triple-buffered logistical support
SKU-09048,Retail,2025-03,2291.83,Email,User-centric heuristic budgetary management
SKU-06279,Wholesale,2024-09,1450.04,Email,Re-contextualized tertiary customer loyalty
SKU-05875,Online,2024-07,8594.16,Influencer,Visionary directional core
SKU-06808,Wholesale,2024-11,484.95,Email,Extended background time-frame
SKU-01407,Wholesale,2025-06,5980.51,TV-Ad,Enhanced homogeneous interface
SKU-02684,Retail,2024-12,9525.22,Email,Programmable object-oriented firmware
SKU-06640,Wholesale,2025-06,1661.43,PPC,Enterprise-wide analyzing frame
SKU-00927,Retail,2025-01,5340.06,PPC,Switchable heuristic forecast
SKU-07185,Retail,2024-11,4470.1,Email,Public-key fault-tolerant challenge
SKU-00026,Retail,2025-04,6617.57,TV-Ad,Proactive content-based leverage
SKU-06804,Online,2025-01,7199.46,Influencer,Assimilated 4thgeneration service-desk
SKU-01947,Online,2025-06,2194.89,PPC,Multi-channeled dedicated ability
SKU-02974,Retail,2025-03,9941.35,Influencer,Organized tangible benchmark
SKU-03405,Retail,2024-11,9282.67,PPC,Ameliorated maximized protocol
SKU-00049,Retail,2025-04,2366.87,PPC,Multi-lateral clear-thinking moderator
SKU-05733,Online,2025-03,384.12,TV-Ad,Multi-layered actuating portal
SKU-04638,Wholesale,2024-08,7706.97,Email,Digitized discrete approach
SKU-04357,Wholesale,2024-07,371.05,Email,Reduced national support
SKU-02603,Online,2024-09,5262.29,Email,Vision-oriented zero tolerance throughput
SKU-06330,Wholesale,2024-09,353.57,Email,Vision-oriented disintermediate open architecture
SKU-03987,Wholesale,2025-07,8138.46,PPC,Distributed 5thgeneration moratorium
SKU-01207,Wholesale,2024-12,883.52,PPC,Seamless 24hour capacity
SKU-09415,Retail,2024-11,8039.4,Email,Polarized zero tolerance data-warehouse
SKU-08278,Retail,2025-01,4014.12,Influencer,Inverse intangible pricing structure
SKU-06318,Wholesale,2025-06,6344.83,TV-Ad,Horizontal incremental groupware
SKU-08571,Online,2024-09,6523.41,TV-Ad,Integrated stable matrices
SKU-07965,Online,2025-07,8756.69,PPC,Robust optimizing framework
SKU-07024,Wholesale,2024-10,5214.8,TV-Ad,Horizontal clear-thinking secured line
SKU-08737,Online,2024-10,3567.3,Influencer,Expanded encompassing analyzer
SKU-08810,Online,2024-11,3710.88,TV-Ad,Optimized optimizing support
SKU-01904,Wholesale,2025-05,525.69,PPC,Distributed systemic orchestration
SKU-02120,Online,2025-01,2601.6,TV-Ad,Ergonomic global benchmark
SKU-00070,Retail,2024-09,765.22,TV-Ad,Down-sized 3rdgeneration leverage
SKU-03422,Retail,2025-06,320.78,PPC,Future-proofed content-based Graphic Interface
SKU-08059,Online,2025-01,6336.84,Influencer,Realigned coherent help-desk
SKU-08970,Retail,2024-10,297.35,TV-Ad,Quality-focused fresh-thinking adapter
SKU-08944,Wholesale,2024-08,2855.45,PPC,Team-oriented disintermediate benchmark
SKU-09117,Retail,2025-06,4124.44,Email,Horizontal homogeneous forecast
SKU-02575,Online,2024-11,6048.04,Email,Centralized actuating function
SKU-01497,Online,2025-05,6745.31,Email,Front-line system-worthy moratorium
SKU-02087,Retail,2024-08,9430.81,PPC,Phased multimedia conglomeration
SKU-04286,Online,2024-11,7560.45,Influencer,Streamlined client-driven hierarchy
SKU-03860,Wholesale,2024-08,2286.37,Influencer,Streamlined dedicated instruction set
SKU-06637,Wholesale,2025-03,7573.93,Email,Multi-tiered exuding intranet
SKU-02433,Online,2025-01,9078.31,Influencer,Optimized intermediate time-frame
SKU-05234,Online,2024-09,1361.57,Influencer,Synergized non-volatile system engine
SKU-00004,Retail,2025-06,1411.23,Email,Polarized transitional collaboration
SKU-03809,Wholesale,2025-03,4109.69,Email,Reverse-engineered actuating hardware
SKU-00973,Wholesale,2025-03,8477.58,PPC,Re-engineered explicit challenge
SKU-09420,Online,2025-02,5700.06,Influencer,Implemented responsive initiative
SKU-04582,Online,2024-09,3660.41,Email,Visionary upward-trending monitoring
SKU-05618,Online,2024-10,7242.89,Influencer,Monitored systemic forecast
SKU-01138,Online,2025-06,7938.07,Influencer,Monitored 3rdgeneration hub
SKU-05332,Wholesale,2024-09,4882.02,TV-Ad,Secured tangible methodology
SKU-07385,Wholesale,2024-12,3358.14,TV-Ad,Fully-configurable value-added application
SKU-01479,Retail,2025-06,7143.91,PPC,Advanced logistical methodology
SKU-02127,Wholesale,2024-09,9809.04,Email,Customer-focused clear-thinking task-force
SKU-05453,Online,2024-10,7875.76,Email,Reactive intermediate adapter
SKU-06207,Wholesale,2024-12,6343.92,PPC,Exclusive radical policy
SKU-01782,Wholesale,2025-05,335.68,Influencer,Diverse clear-thinking policy
SKU-04476,Retail,2025-01,8783.71,Influencer,Ergonomic executive archive
SKU-07412,Online,2024-11,1401.57,Influencer,Re-engineered multimedia analyzer
SKU-01921,Wholesale,2025-01,8212.88,TV-Ad,Re-engineered heuristic Local Area Network
SKU-08475,Wholesale,2024-12,1809.08,Email,Upgradable mobile complexity
SKU-07085,Wholesale,2024-10,3158.73,Email,Re-contextualized composite paradigm
SKU-06961,Retail,2024-07,7245.76,Influencer,Front-line client-driven parallelism
SKU-02079,Retail,2024-12,472.98,Influencer,Synergistic clear-thinking encoding
SKU-01494,Wholesale,2025-03,4933.76,Email,Organized foreground service-desk
SKU-07664,Online,2025-04,6456.13,Influencer,Customizable asynchronous architecture
SKU-07157,Online,2024-08,8485.87,Email,Proactive methodical function
SKU-03509,Retail,2024-07,743.18,TV-Ad,Multi-tiered bottom-line capacity
SKU-07414,Online,2024-11,9216.16,PPC,Reactive attitude-oriented application
SKU-03897,Retail,2024-08,3118.1,PPC,Operative asymmetric hardware
SKU-03483,Online,2025-07,223.7,TV-Ad,Organic heuristic open architecture
SKU-00798,Online,2025-05,1308.75,TV-Ad,Reduced non-volatile info-mediaries
SKU-05408,Online,2025-03,556.47,Influencer,Horizontal directional function
SKU-05440,Wholesale,2025-05,1625.94,TV-Ad,Grass-roots optimizing challenge
SKU-01251,Retail,2024-10,4738.57,Email,Customer-focused client-server access
SKU-04245,Wholesale,2024-10,5684.87,PPC,Reverse-engineered client-driven capacity
SKU-01150,Online,2024-09,6770.69,TV-Ad,Expanded multimedia focus group
SKU-03085,Online,2025-06,8988.51,PPC,Synchronized executive success
SKU-07287,Online,2024-09,1282.69,Influencer,Centralized impactful system engine
SKU-01859,Online,2024-08,4652.55,TV-Ad,Distributed cohesive data-warehouse
SKU-01454,Online,2025-03,1673.13,Email,User-centric reciprocal conglomeration
SKU-05742,Wholesale,2025-02,7687.87,Influencer,Function-based reciprocal moratorium
SKU-08326,Retail,2024-12,2473.62,Email,Cloned executive secured line
SKU-00453,Retail,2024-09,8498.51,PPC,Streamlined eco-centric policy
SKU-00212,Wholesale,2025-02,7859.52,Influencer,Persistent local frame
SKU-02591,Wholesale,2024-10,3483.25,TV-Ad,Proactive tertiary budgetary management
SKU-01044,Online,2024-10,1433.75,Email,Enterprise-wide foreground policy
SKU-00182,Retail,2024-12,7790.01,Email,Horizontal human-resource time-frame
SKU-04910,Retail,2025-03,5933.33,PPC,Assimilated analyzing pricing structure
SKU-04047,Retail,2024-09,397.87,Influencer,Quality-focused exuding moratorium
SKU-08641,Retail,2025-03,7131.37,TV-Ad,Multi-channeled actuating initiative
SKU-07876,Wholesale,2025-02,9929.68,Email,Realigned local structure
SKU-08473,Online,2024-11,3969.71,Influencer,Triple-buffered interactive database
SKU-01201,Retail,2025-02,6853.02,TV-Ad,Exclusive explicit paradigm
SKU-02255,Wholesale,2025-05,5424.81,TV-Ad,Extended intangible access
SKU-02873,Online,2024-10,3187.61,Influencer,Implemented methodical groupware
SKU-09465,Retail,2025-03,3202.47,PPC,Streamlined coherent projection
SKU-05619,Retail,2024-10,5429.41,TV-Ad,Networked composite info-mediaries
SKU-05292,Online,2024-12,1951.68,PPC,Future-proofed methodical protocol
SKU-08360,Wholesale,2025-04,1557.53,Email,Customizable logistical paradigm
SKU-07374,Online,2024-08,2111.43,PPC,Robust composite Graphical User Interface
SKU-01101,Online,2025-01,6966.21,PPC,Public-key maximized system engine
SKU-06897,Wholesale,2025-06,2953.66,PPC,Balanced optimal forecast
SKU-07779,Online,2025-01,1329.73,Influencer,Digitized global installation
SKU-01345,Wholesale,2025-06,5363.92,Email,Visionary next generation functionalities
SKU-07280,Online,2025-04,7544.38,Influencer,Profit-focused grid-enabled time-frame
SKU-07006,Retail,2024-12,9083.18,PPC,Versatile secondary capability
SKU-08558,Online,2025-01,5259.76,TV-Ad,Enhanced regional hierarchy
SKU-00457,Online,2024-11,600.71,Influencer,Assimilated 24/7 paradigm
SKU-08401,Online,2025-04,584.26,Influencer,Assimilated bifurcated parallelism
SKU-03072,Online,2025-06,6058.44,TV-Ad,Open-architected hybrid Graphical User Interface
SKU-08511,Retail,2025-05,407.5,PPC,Organized intermediate framework
SKU-02883,Retail,2024-10,3514.17,PPC,Devolved tangible instruction set
SKU-07126,Wholesale,2024-12,4689.77,TV-Ad,Re-contextualized local database
SKU-06918,Retail,2024-11,1003.25,TV-Ad,Cross-platform mobile protocol
SKU-02676,Retail,2025-06,3269.94,Email,De-engineered optimal protocol
SKU-00728,Online,2024-07,9663.91,TV-Ad,Balanced static core
SKU-06427,Retail,2024-11,5419.73,PPC,Distributed radical core
SKU-09639,Retail,2024-07,2122.5,Influencer,Team-oriented incremental data-warehouse
SKU-02212,Retail,2025-01,7534.33,Email,Mandatory multi-tasking intranet
SKU-05570,Wholesale,2024-11,2439.55,TV-Ad,Progressive encompassing challenge
SKU-01677,Wholesale,2024-10,3904.26,PPC,User-friendly bottom-line website
SKU-05568,Retail,2025-01,9396.7,TV-Ad,Managed clear-thinking intranet
SKU-08314,Retail,2024-10,5675.71,PPC,Persevering secondary middleware
SKU-06807,Retail,2024-07,3314.54,Influencer,Persevering radical forecast
SKU-07492,Online,2024-08,4730.01,Email,Vision-oriented bi-directional utilization
SKU-01190,Online,2024-09,4925.38,Email,Sharable mobile installation
SKU-00724,Retail,2025-05,1916.27,TV-Ad,Face-to-face logistical moderator
SKU-05899,Online,2024-07,9630.91,Influencer,Devolved grid-enabled help-desk
SKU-05655,Online,2025-04,6995.66,TV-Ad,Multi-tiered 5thgeneration complexity
SKU-06163,Online,2024-12,7296.88,TV-Ad,Fully-configurable grid-enabled orchestration
SKU-07679,Wholesale,2024-09,9136.7,Email,Inverse grid-enabled flexibility
SKU-07313,Online,2025-04,6504.27,Email,Digitized foreground website
SKU-04887,Online,2024-08,8663.51,TV-Ad,Grass-roots intangible open architecture
